Date,Customer Name,Product ID,Amount
2024-09-16,Amit Sharma,P1005,2910.7
2024-07-15,Amit Sharma,P1002,910.78
2024-07-15,Suresh Reddy,P1003,734.25
2024-12-10,Neha Verma,P1004,2091.79
2024-12-15,Anita Joshi,P1002,4604.14
2024-07-10,Amit Sharma,P1001,3887.14
2024-07-16,Suresh Reddy,P1005,396.02
2024-09-11,Neha Verma,P1002,2862.66
2024-11-11,Rajesh Kumar,P1003,2611.58
2025-01-11,Vikram Singh,P1002,3979.9
2024-10-22,Neha Verma,P1002,927.28
2024-03-11,Vikram Singh,P1004,2471.04
2024-07-03,Neha Verma,P1003,447.4
2024-09-10,Rajesh Kumar,P1004,2934.41
2025-01-19,Vikram Singh,P1001,3108.65
2024-07-28,Suresh Reddy,P1005,142.28
2024-07-13,Anita Joshi,P1003,3280.02
2024-03-12,Suresh Reddy,P1003,4288.25
2024-08-29,Amit Sharma,P1002,822.0
2025-02-02,Vikram Singh,P1003,4666.38
2024-06-04,Rajesh Kumar,P1004,965.33
2024-06-11,Priya Patel,P1002,1118.07
2024-09-25,Amit Sharma,P1004,4849.21
2025-01-10,Rajesh Kumar,P1001,3316.22
2024-06-18,Vikram Singh,P1005,1698.2
2024-09-17,Amit Sharma,P1002,1871.4
2024-11-01,Vikram Singh,P1005,2007.61
2024-05-09,Rajesh Kumar,P1001,4087.53
2024-10-22,Neha Verma,P1002,3759.6
2024-05-15,Anita Joshi,P1003,2636.03
2025-01-19,Rajesh Kumar,P1003,1612.78
2024-10-29,Priya Patel,P1004,1568.08
2024-05-15,Amit Sharma,P1004,2670.86
2024-04-24,Priya Patel,P1004,1047.85
2025-01-18,Priya Patel,P1004,348.71
2024-10-26,Suresh Reddy,P1004,408.77
2024-04-27,Priya Patel,P1004,4419.89
2024-03-03,Rajesh Kumar,P1001,4734.89
2024-08-27,Vikram Singh,P1004,720.8
2024-11-02,Suresh Reddy,P1005,2605.87
2024-08-22,Anita Joshi,P1002,2428.25
2024-03-10,Neha Verma,P1004,3046.86
2024-07-18,Vikram Singh,P1004,4207.46
2024-11-17,Vikram Singh,P1002,4410.32
2024-10-19,Rajesh Kumar,P1002,1735.98
2024-06-04,Suresh Reddy,P1002,4603.22
2024-04-01,Vikram Singh,P1005,4020.87
2024-03-25,Suresh Reddy,P1001,1429.41
2024-10-12,Rajesh Kumar,P1004,1026.73
2024-06-24,Amit Sharma,P1005,3786.84
2024-08-31,Suresh Reddy,P1001,2462.4
2024-10-19,Rajesh Kumar,P1002,1843.38
2024-12-25,Rajesh Kumar,P1003,3241.93
2024-03-06,Amit Sharma,P1002,2313.15
2024-08-08,Suresh Reddy,P1004,568.32
2024-06-07,Vikram Singh,P1004,523.07
2024-05-30,Amit Sharma,P1002,1593.55
2024-03-12,Neha Verma,P1003,193.2
2024-06-08,Neha Verma,P1005,806.56
2024-12-20,Vikram Singh,P1005,2608.52
2024-09-17,Priya Patel,P1003,4232.48
2024-09-25,Priya Patel,P1001,2322.19
2024-03-10,Amit Sharma,P1001,3725.04
2024-08-05,Vikram Singh,P1004,3744.99
2024-05-12,Priya Patel,P1003,2641.45
2024-10-05,Vikram Singh,P1002,1418.15
2024-07-17,Rajesh Kumar,P1002,4035.79
2024-09-23,Vikram Singh,P1003,3067.3
2024-11-22,Amit Sharma,P1003,657.41
2024-10-06,Amit Sharma,P1001,3437.08
2024-07-17,Neha Verma,P1003,1929.39
2024-10-15,Vikram Singh,P1001,4639.22
2024-08-05,Rajesh Kumar,P1003,391.59
2024-10-10,Rajesh Kumar,P1002,3892.91
2024-05-03,Anita Joshi,P1001,1711.46
2024-04-13,Vikram Singh,P1004,4651.73
2024-08-01,Suresh Reddy,P1004,3023.29
2024-06-24,Amit Sharma,P1001,2108.31
2024-03-20,Vikram Singh,P1002,237.86
2024-04-20,Neha Verma,P1005,3171.48
2024-05-27,Neha Verma,P1001,4057.45
2024-12-25,Amit Sharma,P1001,1255.67
2024-05-18,Vikram Singh,P1005,2395.77
2025-01-31,Vikram Singh,P1001,3341.42
2024-11-04,Neha Verma,P1004,1351.41
2024-07-19,Vikram Singh,P1005,1475.9
2024-12-14,Vikram Singh,P1002,4953.76
2025-02-07,Suresh Reddy,P1005,2613.77
2024-06-08,Amit Sharma,P1005,3780.44
2024-04-03,Amit Sharma,P1001,4920.62
2024-09-30,Rajesh Kumar,P1003,1112.25
2024-04-06,Suresh Reddy,P1003,4909.96
2024-02-26,Amit Sharma,P1001,405.96
2024-12-09,Priya Patel,P1005,4364.66
2024-07-17,Anita Joshi,P1003,3322.66
2024-07-12,Vikram Singh,P1002,2289.84
2025-01-23,Neha Verma,P1005,4440.87
2024-07-31,Suresh Reddy,P1002,3541.26
2025-01-28,Rajesh Kumar,P1003,4453.36
2024-08-26,Vikram Singh,P1001,2873.83
2024-05-04,Amit Sharma,P1001,3142.85
2024-05-08,Suresh Reddy,P1002,3070.21
2024-11-17,Priya Patel,P1002,2734.48
2024-10-05,Priya Patel,P1005,3444.71
2025-01-07,Neha Verma,P1003,3473.14
2024-03-10,Rajesh Kumar,P1001,4744.75
2024-06-20,Amit Sharma,P1001,3248.27
2024-04-23,Suresh Reddy,P1001,3283.78
2024-05-23,Priya Patel,P1003,3502.51
2024-12-30,Neha Verma,P1004,3557.78
2024-11-11,Vikram Singh,P1003,1482.89
2024-04-19,Suresh Reddy,P1003,905.44
2024-10-21,Neha Verma,P1005,2104.56
2024-07-13,Priya Patel,P1002,613.43
2024-03-15,Rajesh Kumar,P1002,2435.52
2025-01-04,Priya Patel,P1001,1857.76
2024-08-26,Amit Sharma,P1001,1000.37
2024-07-16,Anita Joshi,P1001,2103.05
2025-01-06,Neha Verma,P1004,577.54
2025-01-17,Rajesh Kumar,P1001,1210.8
2024-05-21,Vikram Singh,P1001,3623.94
2024-12-26,Amit Sharma,P1001,2002.08
2024-10-09,Amit Sharma,P1004,646.91
2024-10-21,Neha Verma,P1001,3668.14
2024-10-15,Neha Verma,P1003,1410.46
2024-10-29,Neha Verma,P1002,4268.79
2024-02-23,Amit Sharma,P1002,4232.86
2024-08-09,Neha Verma,P1002,3346.65
2024-11-12,Amit Sharma,P1005,1661.29
2024-09-16,Neha Verma,P1005,4996.22
2024-06-21,Suresh Reddy,P1001,4630.94
2024-04-19,Neha Verma,P1002,1924.25
2024-06-17,Neha Verma,P1004,1905.29
2024-04-13,Vikram Singh,P1001,3234.93
2024-04-01,Rajesh Kumar,P1002,3869.56
2024-06-02,Amit Sharma,P1005,2523.89
2024-02-29,Anita Joshi,P1002,2846.18
2024-05-01,Vikram Singh,P1003,863.42
2024-08-09,Vikram Singh,P1001,1084.42
2024-11-28,Neha Verma,P1001,2593.73
2024-12-29,Priya Patel,P1002,4224.49
2025-02-10,Rajesh Kumar,P1001,112.54
2025-01-16,Priya Patel,P1004,4414.78
2024-05-19,Suresh Reddy,P1004,2928.01
2025-01-22,Anita Joshi,P1003,1865.91
2024-09-16,Suresh Reddy,P1002,4683.62
2024-04-20,Anita Joshi,P1002,3853.48
2024-04-14,Neha Verma,P1004,1743.13
2024-08-29,Anita Joshi,P1001,3677.56
2024-05-21,Suresh Reddy,P1003,4872.49
2024-09-27,Suresh Reddy,P1003,1864.63
2024-10-29,Amit Sharma,P1002,4498.17
2024-05-23,Vikram Singh,P1001,1192.49
2024-04-09,Amit Sharma,P1003,4149.47
2024-06-11,Suresh Reddy,P1001,2259.86
2024-09-09,Priya Patel,P1001,3925.72
2024-12-19,Anita Joshi,P1004,1106.17
2024-02-25,Vikram Singh,P1001,4354.0
2024-12-04,Priya Patel,P1001,2999.26
2024-12-15,Anita Joshi,P1002,1633.61
2024-03-31,Anita Joshi,P1003,322.34
2024-08-25,Neha Verma,P1002,4614.71
2024-10-15,Priya Patel,P1002,3691.4
2025-02-01,Vikram Singh,P1005,4947.24
2024-08-17,Vikram Singh,P1002,866.53
2024-10-27,Suresh Reddy,P1003,1381.97
2024-05-21,Anita Joshi,P1002,1922.67
2024-10-31,Rajesh Kumar,P1002,3535.46
2024-08-03,Anita Joshi,P1005,4937.23
2024-02-27,Priya Patel,P1002,2471.46
2024-08-03,Priya Patel,P1005,528.04
2024-05-31,Rajesh Kumar,P1001,3262.84
2024-05-26,Rajesh Kumar,P1002,3179.43
2024-05-15,Suresh Reddy,P1004,1353.17
2025-02-12,Suresh Reddy,P1005,291.21
2024-12-01,Rajesh Kumar,P1005,2773.48
2025-02-01,Suresh Reddy,P1003,4160.35
2024-07-30,Vikram Singh,P1004,1496.39
2024-04-20,Neha Verma,P1001,3381.78
2024-09-28,Rajesh Kumar,P1004,2218.92
2024-09-28,Vikram Singh,P1005,3113.92
2024-05-17,Vikram Singh,P1003,315.93
2024-05-01,Amit Sharma,P1005,2821.09
2024-10-18,Suresh Reddy,P1001,1538.45
2024-08-24,Amit Sharma,P1001,4204.33
2024-05-05,Priya Patel,P1001,2244.78
2024-05-21,Amit Sharma,P1004,2672.94
2024-08-28,Neha Verma,P1002,1596.83
2024-09-13,Neha Verma,P1001,2672.29
2024-08-12,Priya Patel,P1005,4019.18
2024-07-16,Vikram Singh,P1004,1027.54
2025-01-03,Vikram Singh,P1004,1781.93
2024-10-19,Priya Patel,P1001,1324.75
2024-04-19,Neha Verma,P1004,3291.43
2024-10-02,Suresh Reddy,P1005,3784.96
2024-08-04,Vikram Singh,P1003,2554.86
2024-11-04,Neha Verma,P1005,2997.94
2024-05-14,Priya Patel,P1002,2752.94
2024-10-20,Rajesh Kumar,P1004,2732.74
2025-02-08,Suresh Reddy,P1001,1997.69
2024-09-06,Rajesh Kumar,P1001,4454.18
2024-06-02,Anita Joshi,P1002,4161.57
2024-10-15,Neha Verma,P1003,4367.49
2024-07-27,Anita Joshi,P1003,2127.71
2024-12-25,Rajesh Kumar,P1005,2824.64
2024-12-06,Anita Joshi,P1005,2991.72
2025-02-01,Neha Verma,P1002,2751.26
2024-04-28,Suresh Reddy,P1001,471.92
2024-08-13,Rajesh Kumar,P1002,857.16
2024-09-16,Neha Verma,P1003,4197.82
2024-10-21,Vikram Singh,P1002,3693.76
2024-03-01,Rajesh Kumar,P1003,694.95
2024-07-18,Vikram Singh,P1002,2556.33
2025-02-07,Rajesh Kumar,P1001,1494.8
2024-03-27,Suresh Reddy,P1001,3546.8
2024-11-16,Neha Verma,P1005,1222.24
2025-01-08,Vikram Singh,P1002,2064.21
2024-09-17,Neha Verma,P1002,2423.41
2025-02-17,Rajesh Kumar,P1005,1751.34
2024-03-01,Vikram Singh,P1004,3780.03
2024-04-07,Neha Verma,P1005,1938.92
2024-05-22,Amit Sharma,P1001,2070.47
2024-07-21,Suresh Reddy,P1004,232.06
2024-04-17,Suresh Reddy,P1005,1224.01
2024-05-22,Priya Patel,P1003,751.75
2024-06-18,Rajesh Kumar,P1005,4937.94
2025-01-16,Anita Joshi,P1005,1477.21
2025-02-12,Anita Joshi,P1002,3522.7
2024-05-11,Rajesh Kumar,P1003,912.68
2024-10-28,Anita Joshi,P1003,3943.82
2024-04-08,Anita Joshi,P1005,1512.07
2024-07-21,Vikram Singh,P1002,1703.19
2024-06-02,Neha Verma,P1003,470.88
2024-04-24,Amit Sharma,P1003,2970.36
2024-11-02,Suresh Reddy,P1001,2068.66
2024-11-07,Priya Patel,P1004,2630.13
2025-01-15,Rajesh Kumar,P1001,3448.6
2024-03-19,Anita Joshi,P1003,550.43
2024-09-28,Vikram Singh,P1001,1072.41
2024-09-28,Neha Verma,P1002,337.38
2024-07-16,Amit Sharma,P1005,1631.52
2024-03-08,Rajesh Kumar,P1005,1923.86
2025-01-01,Rajesh Kumar,P1002,3450.33
2024-07-16,Amit Sharma,P1003,375.6
2024-10-10,Suresh Reddy,P1003,401.24
2024-03-01,Neha Verma,P1003,4607.9
2024-08-16,Anita Joshi,P1005,2311.73
2025-01-31,Suresh Reddy,P1002,1418.15
2024-03-12,Priya Patel,P1004,3865.36
2025-02-15,Suresh Reddy,P1005,1092.42
2025-01-20,Vikram Singh,P1005,3759.83
2024-08-27,Suresh Reddy,P1002,4894.75
2024-12-18,Vikram Singh,P1002,4388.85
2024-08-09,Rajesh Kumar,P1002,3115.06
2024-07-18,Rajesh Kumar,P1002,3850.54
2024-05-26,Anita Joshi,P1005,4222.52
2024-04-11,Priya Patel,P1005,1307.82
2024-11-06,Amit Sharma,P1004,2816.58
2024-12-29,Vikram Singh,P1003,4885.41
2024-10-15,Anita Joshi,P1003,2866.1
2024-11-06,Anita Joshi,P1002,2547.05
2024-10-21,Amit Sharma,P1001,2910.27
2025-01-10,Anita Joshi,P1004,662.61
2024-03-11,Neha Verma,P1002,1719.94
2024-10-03,Suresh Reddy,P1004,3453.23
2024-06-16,Suresh Reddy,P1004,4282.49
2024-11-23,Priya Patel,P1001,2542.92
2024-03-28,Rajesh Kumar,P1005,2593.65
2024-07-24,Vikram Singh,P1004,3054.25
2025-01-01,Amit Sharma,P1004,4754.37
2024-05-28,Amit Sharma,P1005,4588.92
2024-11-21,Vikram Singh,P1001,413.37
2024-05-27,Priya Patel,P1003,1076.16
2024-10-11,Rajesh Kumar,P1003,2148.53
2024-03-14,Amit Sharma,P1004,3082.22
2024-11-26,Vikram Singh,P1001,769.25
2024-12-16,Suresh Reddy,P1002,1256.36
2024-04-13,Neha Verma,P1004,4769.35
2024-06-16,Suresh Reddy,P1002,4866.28
2024-03-22,Suresh Reddy,P1004,4271.7
2024-09-09,Amit Sharma,P1004,4950.52
2024-07-06,Amit Sharma,P1005,1493.89
2025-01-05,Amit Sharma,P1005,3160.18
2025-01-10,Rajesh Kumar,P1002,653.29
2024-06-18,Anita Joshi,P1005,2006.36
2024-12-03,Priya Patel,P1003,2350.32
2024-08-20,Priya Patel,P1001,2967.87
2024-09-12,Amit Sharma,P1002,1607.6
2024-10-20,Vikram Singh,P1001,3306.67
2025-01-21,Neha Verma,P1003,3792.36
2024-07-04,Priya Patel,P1004,4750.22
2024-07-20,Neha Verma,P1002,2734.89
2024-05-17,Neha Verma,P1002,1449.87
2024-12-13,Vikram Singh,P1004,4920.45
2024-12-22,Vikram Singh,P1004,2534.04
2024-07-20,Suresh Reddy,P1002,517.68
2024-06-23,Anita Joshi,P1001,4812.74
2024-05-03,Anita Joshi,P1002,2928.88
2024-03-13,Suresh Reddy,P1005,3855.14
2024-11-15,Amit Sharma,P1001,4582.77
2024-10-07,Neha Verma,P1001,1956.25
2024-09-13,Suresh Reddy,P1001,4123.84
2024-08-17,Vikram Singh,P1001,1796.82
2024-09-01,Rajesh Kumar,P1004,723.78
2024-10-23,Anita Joshi,P1001,156.65
2024-04-17,Vikram Singh,P1004,1363.85
2024-08-21,Amit Sharma,P1005,1894.74
2024-06-28,Anita Joshi,P1005,1708.41
2024-03-26,Vikram Singh,P1003,1981.93
2025-02-17,Rajesh Kumar,P1003,4684.23
2025-01-21,Vikram Singh,P1001,3111.09
2025-01-26,Anita Joshi,P1003,2810.55
2025-01-24,Suresh Reddy,P1004,4164.84
2024-09-21,Amit Sharma,P1001,4592.63
2025-02-14,Suresh Reddy,P1004,1083.96
2024-11-16,Neha Verma,P1002,599.0
2024-07-14,Priya Patel,P1002,3973.71
2024-06-21,Suresh Reddy,P1005,1509.18
2024-05-13,Amit Sharma,P1001,3738.41
2024-02-21,Priya Patel,P1001,4124.04
2024-10-19,Neha Verma,P1002,4980.16
2024-10-23,Vikram Singh,P1003,910.58
2024-03-19,Amit Sharma,P1003,3554.1
2024-11-23,Rajesh Kumar,P1001,4619.62
2024-10-19,Amit Sharma,P1001,4219.68
2025-01-12,Rajesh Kumar,P1001,853.83
2025-01-14,Neha Verma,P1004,2700.21
2024-03-30,Priya Patel,P1004,1357.51
2024-10-29,Amit Sharma,P1003,2686.57
2024-10-26,Suresh Reddy,P1002,3291.1
2024-10-17,Suresh Reddy,P1005,1799.92
2024-11-15,Neha Verma,P1003,3749.81
2024-11-23,Priya Patel,P1002,3170.46
2024-03-03,Anita Joshi,P1002,1061.25
2025-02-14,Priya Patel,P1001,2172.19
2025-01-07,Neha Verma,P1001,1569.44
2024-06-30,Vikram Singh,P1003,2803.14
2024-08-04,Anita Joshi,P1003,2889.53
2024-10-30,Anita Joshi,P1004,661.56
2024-07-29,Suresh Reddy,P1004,3850.96
2024-06-07,Priya Patel,P1004,3521.38
2024-03-04,Neha Verma,P1002,4129.2
2024-04-24,Rajesh Kumar,P1005,4179.91
2025-01-31,Neha Verma,P1004,1683.13
2024-06-07,Priya Patel,P1001,284.83
2024-09-03,Suresh Reddy,P1001,4724.92
2024-03-20,Suresh Reddy,P1005,3059.95
2024-08-12,Anita Joshi,P1004,2539.44
2024-10-21,Neha Verma,P1001,4476.89
2024-05-21,Priya Patel,P1004,3572.75
2024-02-26,Priya Patel,P1003,3487.85
2024-04-18,Amit Sharma,P1004,1392.05
2024-09-03,Rajesh Kumar,P1002,4137.27
2024-05-28,Amit Sharma,P1004,4599.5
2024-08-06,Vikram Singh,P1005,1615.77
2024-08-01,Anita Joshi,P1001,1327.0
2024-03-02,Neha Verma,P1004,732.67
2025-02-05,Amit Sharma,P1004,2490.45
2024-10-24,Suresh Reddy,P1003,281.14
2024-08-10,Priya Patel,P1002,4292.43
2024-04-07,Neha Verma,P1005,4613.44
2024-10-22,Rajesh Kumar,P1004,2623.85
2024-12-29,Amit Sharma,P1004,2069.09
2024-08-07,Neha Verma,P1002,648.26
2024-05-06,Neha Verma,P1001,3565.28
2024-06-18,Amit Sharma,P1005,2242.28
2024-04-14,Vikram Singh,P1001,1122.14
2024-06-30,Priya Patel,P1004,1550.72
2024-06-27,Anita Joshi,P1001,1929.71
2025-01-21,Rajesh Kumar,P1003,3621.84
2024-07-25,Suresh Reddy,P1003,4837.23
2024-12-12,Neha Verma,P1002,1901.03
2024-07-04,Suresh Reddy,P1004,2099.98
2024-06-06,Suresh Reddy,P1005,4673.67
2024-06-21,Neha Verma,P1004,2718.29
2025-01-27,Amit Sharma,P1002,1933.44
2024-05-21,Amit Sharma,P1002,1652.24
2024-02-26,Vikram Singh,P1005,2800.52
2024-12-12,Rajesh Kumar,P1003,864.45
2024-11-17,Anita Joshi,P1005,2925.61
2024-12-31,Amit Sharma,P1005,506.59
2024-12-17,Vikram Singh,P1001,1307.22
2024-09-13,Neha Verma,P1003,4736.93
2024-04-03,Priya Patel,P1001,1244.58
2025-02-02,Priya Patel,P1002,3599.39
2024-06-06,Vikram Singh,P1002,206.79
2024-11-22,Rajesh Kumar,P1003,1527.73
2025-01-19,Vikram Singh,P1001,2929.57
2024-05-10,Anita Joshi,P1001,200.33
2025-01-10,Amit Sharma,P1003,3261.34
2024-09-10,Priya Patel,P1005,3866.41
2025-01-20,Suresh Reddy,P1004,453.42
2024-10-28,Vikram Singh,P1001,4736.61
2024-05-29,Rajesh Kumar,P1004,4496.54
2024-11-22,Priya Patel,P1001,4611.65
2025-01-20,Suresh Reddy,P1003,1991.17
2024-11-19,Amit Sharma,P1001,3105.51
2025-02-03,Rajesh Kumar,P1001,1373.4
2024-09-18,Anita Joshi,P1001,4264.36
2024-04-20,Rajesh Kumar,P1001,3916.87
2024-03-03,Amit Sharma,P1004,2604.89
2024-07-31,Vikram Singh,P1003,4317.03
2024-11-04,Anita Joshi,P1003,3259.26
2024-08-29,Amit Sharma,P1001,694.45
2024-07-02,Priya Patel,P1003,1683.07
2024-12-27,Rajesh Kumar,P1001,155.48
2024-09-09,Priya Patel,P1004,4189.42
2024-11-17,Anita Joshi,P1005,3195.09
2024-12-22,Priya Patel,P1004,1639.2
2024-09-01,Rajesh Kumar,P1002,3475.68
2024-05-11,Rajesh Kumar,P1005,2764.91
2024-10-24,Suresh Reddy,P1003,3084.01
2024-05-10,Rajesh Kumar,P1005,4262.63
2024-04-13,Suresh Reddy,P1002,885.02
2024-10-18,Rajesh Kumar,P1002,3032.75
2024-02-26,Anita Joshi,P1001,3924.11
2024-03-08,Rajesh Kumar,P1003,1540.81
2024-04-24,Rajesh Kumar,P1005,2744.82
2024-05-23,Priya Patel,P1003,1862.5
2024-08-23,Vikram Singh,P1003,4268.34
2025-02-05,Suresh Reddy,P1004,4749.52
2024-04-02,Vikram Singh,P1002,1929.24
2024-11-27,Neha Verma,P1005,3562.5
2024-07-10,Priya Patel,P1004,1442.63
2024-12-29,Amit Sharma,P1004,1829.75
2024-06-28,Amit Sharma,P1004,1273.61
2024-09-09,Anita Joshi,P1005,1884.52
2024-03-19,Priya Patel,P1001,4810.16
2024-10-22,Neha Verma,P1005,954.94
2024-07-17,Vikram Singh,P1005,246.25
2024-09-20,Rajesh Kumar,P1004,3289.5
2024-07-12,Neha Verma,P1005,3633.67
2025-01-22,Amit Sharma,P1002,3230.77
2024-05-23,Neha Verma,P1003,3186.72
2024-06-22,Priya Patel,P1003,831.17
2024-10-01,Priya Patel,P1001,998.22
2024-09-28,Vikram Singh,P1002,3525.04
2024-02-24,Amit Sharma,P1004,719.64
2025-02-01,Anita Joshi,P1003,3055.54
2024-11-03,Suresh Reddy,P1003,3941.25
2025-01-09,Priya Patel,P1003,4468.22
2024-09-30,Priya Patel,P1001,3344.19
2024-06-10,Neha Verma,P1002,2586.81
2024-09-26,Rajesh Kumar,P1001,2951.75
2024-11-06,Neha Verma,P1003,4911.55
2024-07-03,Suresh Reddy,P1004,1192.08
2024-10-22,Rajesh Kumar,P1004,3467.33
2024-07-22,Amit Sharma,P1001,2605.81
2024-07-04,Suresh Reddy,P1002,4875.34
2025-02-11,Neha Verma,P1001,4903.1
2024-07-07,Neha Verma,P1004,2043.11
2024-07-08,Suresh Reddy,P1002,2920.3
2024-03-04,Amit Sharma,P1002,940.27
2024-05-30,Vikram Singh,P1003,4287.59
2024-10-09,Vikram Singh,P1001,4660.96
2024-09-01,Priya Patel,P1005,1591.29
2024-05-18,Anita Joshi,P1005,3451.1
2024-10-29,Suresh Reddy,P1004,1819.81
2024-06-15,Neha Verma,P1001,1199.98
2025-01-02,Rajesh Kumar,P1004,240.26
2024-07-25,Neha Verma,P1002,1381.97
2024-02-19,Priya Patel,P1004,1683.17
2024-07-27,Priya Patel,P1003,339.48
2024-10-10,Neha Verma,P1003,3138.01
2024-07-23,Neha Verma,P1002,623.67
2024-04-05,Amit Sharma,P1003,637.1
2025-02-13,Suresh Reddy,P1005,4940.91
2024-07-30,Vikram Singh,P1001,130.24
2024-09-13,Suresh Reddy,P1002,3062.97
2024-09-20,Suresh Reddy,P1004,4652.03
2024-09-19,Vikram Singh,P1003,4912.07
2024-09-09,Neha Verma,P1001,3367.64
2024-12-23,Amit Sharma,P1002,2929.76
2024-10-18,Anita Joshi,P1004,2962.0
2024-05-01,Suresh Reddy,P1002,1848.54
2024-03-11,Neha Verma,P1002,4627.35
2024-04-10,Amit Sharma,P1002,3760.86
2024-09-03,Rajesh Kumar,P1001,4423.92
2025-02-08,Vikram Singh,P1001,4191.89
2024-10-29,Neha Verma,P1001,2266.06
2024-11-01,Vikram Singh,P1001,177.5
2024-06-06,Suresh Reddy,P1004,4889.82
2024-02-28,Priya Patel,P1005,911.71
2025-01-23,Priya Patel,P1005,2253.21
2024-05-18,Priya Patel,P1003,604.89
2024-03-02,Rajesh Kumar,P1001,4301.17
2024-03-16,Suresh Reddy,P1001,4690.87
2025-01-08,Rajesh Kumar,P1001,4230.27
2025-01-07,Priya Patel,P1004,4074.67
2024-05-31,Rajesh Kumar,P1002,3547.38
2025-01-13,Rajesh Kumar,P1003,4416.49
2024-12-14,Anita Joshi,P1004,2187.46
2024-03-06,Anita Joshi,P1005,3479.16
2025-02-01,Suresh Reddy,P1001,1771.14
2024-10-03,Anita Joshi,P1001,1392.86
2024-03-09,Suresh Reddy,P1002,1040.22
2024-12-23,Priya Patel,P1002,943.95
2024-04-06,Suresh Reddy,P1002,1222.69
2025-01-14,Anita Joshi,P1002,2986.22
2024-06-07,Neha Verma,P1004,2715.65
2024-03-15,Anita Joshi,P1003,4584.4
2024-05-27,Rajesh Kumar,P1005,4155.28
2024-08-15,Suresh Reddy,P1003,2550.76
2024-03-07,Priya Patel,P1004,1366.95
2024-03-14,Vikram Singh,P1003,3859.81
2024-05-12,Rajesh Kumar,P1004,2426.01
2024-05-24,Vikram Singh,P1005,4815.44
2024-06-16,Neha Verma,P1005,1815.96
2024-02-20,Rajesh Kumar,P1001,2137.77
2024-11-27,Anita Joshi,P1001,3013.27
2024-10-18,Vikram Singh,P1005,450.17
2024-04-24,Neha Verma,P1005,2649.89
2024-07-12,Rajesh Kumar,P1002,3788.97
2024-12-11,Amit Sharma,P1003,3246.57
2024-04-09,Anita Joshi,P1004,1830.72
2024-03-07,Rajesh Kumar,P1004,634.63
2024-09-29,Priya Patel,P1002,674.93
2024-08-22,Anita Joshi,P1002,3778.33
2024-05-05,Priya Patel,P1003,1412.52
2024-06-28,Neha Verma,P1004,2555.5
2024-11-28,Priya Patel,P1004,249.55
2024-10-21,Vikram Singh,P1001,668.78
2024-12-21,Vikram Singh,P1002,2921.36
2024-11-04,Neha Verma,P1003,3191.06
2024-10-17,Vikram Singh,P1003,815.7
2024-08-30,Neha Verma,P1002,3409.94
2024-09-02,Amit Sharma,P1004,351.9
2024-11-21,Anita Joshi,P1004,3282.44
2024-10-13,Anita Joshi,P1003,4555.18
2024-04-23,Neha Verma,P1002,3194.55
2024-11-03,Vikram Singh,P1003,2113.21
2024-04-24,Anita Joshi,P1005,1201.87
2024-06-22,Suresh Reddy,P1003,4317.82
2024-09-20,Rajesh Kumar,P1001,1394.04
2024-07-21,Suresh Reddy,P1002,2280.22
2024-09-28,Amit Sharma,P1003,184.9
2024-10-30,Neha Verma,P1004,3179.45
2024-05-19,Vikram Singh,P1004,2354.63
2024-03-13,Anita Joshi,P1002,1529.46
2024-02-19,Neha Verma,P1001,3042.48
2024-11-13,Amit Sharma,P1005,779.7
2024-12-20,Amit Sharma,P1005,3060.23
2024-12-27,Priya Patel,P1002,2598.45
2024-06-19,Anita Joshi,P1005,2365.93
2024-07-07,Priya Patel,P1005,247.9
2024-02-18,Suresh Reddy,P1002,2806.57
2024-03-28,Rajesh Kumar,P1003,3620.19
2024-10-30,Priya Patel,P1004,3836.18
2024-05-31,Vikram Singh,P1001,2043.66
2024-05-03,Neha Verma,P1001,1293.92
2025-02-09,Amit Sharma,P1003,4357.98
2024-10-01,Suresh Reddy,P1005,668.3
2024-05-19,Vikram Singh,P1002,3152.86
2024-05-28,Anita Joshi,P1003,4537.29
2024-11-08,Anita Joshi,P1003,4905.11
2024-10-07,Neha Verma,P1005,3142.25
2024-12-24,Vikram Singh,P1003,317.72
2024-11-26,Neha Verma,P1005,2741.37
2024-08-20,Anita Joshi,P1004,2566.66
2024-08-19,Suresh Reddy,P1005,4788.31
2024-12-16,Vikram Singh,P1002,1048.27
2025-02-08,Priya Patel,P1004,313.39
2024-02-25,Neha Verma,P1002,3032.52
2024-12-27,Anita Joshi,P1001,4574.95
2024-08-19,Rajesh Kumar,P1004,1807.52
2024-06-08,Neha Verma,P1005,892.41
2024-06-12,Amit Sharma,P1001,1424.95
2024-04-27,Anita Joshi,P1005,3468.08
2024-11-26,Neha Verma,P1001,4879.97
2024-11-27,Suresh Reddy,P1002,661.51
2024-11-12,Priya Patel,P1005,3925.42
2024-05-31,Anita Joshi,P1002,2524.19
2024-11-19,Anita Joshi,P1002,3539.83
2024-08-20,Amit Sharma,P1003,1345.28
2025-01-02,Anita Joshi,P1002,2397.07
2025-02-06,Anita Joshi,P1001,2447.42
2024-05-25,Rajesh Kumar,P1002,3597.86
2024-10-07,Amit Sharma,P1003,1743.38
2024-10-05,Rajesh Kumar,P1005,874.66
2024-02-22,Amit Sharma,P1005,1794.25
2024-12-29,Rajesh Kumar,P1005,3933.04
2024-12-24,Vikram Singh,P1002,873.24
2024-07-05,Suresh Reddy,P1005,1840.42
